Id,SalePrice
2658,133798.72344574513
2718,176749.58810137652
2414,222200.12163075735
1989,119727.48256316448
625,176502.31671604735
333,91179.75107744035
1327,97364.09368910824
858,146583.02836945106
95,194532.92002491976
1568,159805.54491156034
2482,173217.36919951453
1364,120209.45487046504
2584,151693.5481918192
818,261119.14683235396
2673,158475.16809044607
2089,122733.89832458267
1297,168363.85042738295
790,107399.63294748108
2616,187372.64332550063
720,208430.9294808813
222,144111.6334029756
557,121874.55858030444
1148,203563.18228431378
2766,171280.06042351478
534,188969.52290285847
1452,114168.33357234385
630,139684.62408329
2648,146766.67186429995
125,171325.41100704033
1904,31296.240581834834
1670,94843.84266603424
756,101368.18549540713
717,248881.305408382
1032,163471.774965589
852,218340.4225918344
1731,168828.34951795073
2639,119849.6053666831
2071,65281.826187504936
1267,143560.79486476042
1851,192928.11597730106
567,172174.00796256436
2439,220168.91349640468
1898,155149.11830698999
647,158119.79035116098
2256,242835.94293090486
979,102505.66403125024
1444,226568.455111684
2485,112789.54645283998
157,109803.74042846645
88,115416.31910204023
2003,109466.03033288218
186,219039.5806912007
1425,255637.23843819404
2695,128808.75878477277
738,117496.42089933995
395,147107.15821271882
1353,164139.19216610954
1878,142011.5533661584
390,161722.75672440996
1456,240863.44494134324
1103,309097.2534096
1387,129234.30956949168
2070,143688.40788478006
1199,172161.06389159246
2479,188259.6969333127
501,301206.19572981825
2362,80272.83216549426
1718,249169.05002779863
2188,81707.67239242379
1483,187079.97297086098
2557,83868.6612837824
437,344882.7600640042
2224,192473.68827842965
1628,190222.60463495008
397,121580.60591956347
587,202092.2560012337
2182,508144.4057687471
971,143700.41836029512
2611,139968.06928495606
1887,78390.11289134303
2399,377823.1092421324
2148,208044.5135546198
304,123913.77973580224
1997,143204.54115860444
2817,119436.48234620332
1431,197943.23402000044
427,340007.7250774636
263,123522.08075091423
598,191391.5492814522
2895,228190.81501931787
687,145419.19921253293
1822,127676.46584743468
2191,99093.50054272662
179,114817.37822714429
1009,223288.51905628172
2010,116743.85300707752
1991,152347.13130380205
1411,174050.76126329604
1721,262171.48517391307
1144,197124.23177294526
593,219277.46772701252
575,304735.39201068634
1249,186651.08621495956
1604,109609.39899100877
1064,439592.6258991903
1923,158094.9761872313
1988,100259.59375462214
2325,175757.94555372873
114,199657.96621368843
2700,173572.25424933678
217,117590.29604302047
343,184091.37606838142
386,233755.66523232765
2005,114565.11649956279
2908,113977.20567287228
1814,246726.70817138525
2446,429687.83871043177
208,168270.86804036467
1679,119658.31726037287
822,331955.963510248
6,185333.7876839958
1781,374562.1442541621
2397,319091.6609500469
2340,291530.8098409272
1618,164368.2850151574
2843,150466.39363214557
1061,367310.47782037733
2786,112571.29306999446
1935,128114.34895891053
1341,118623.19469045429
521,264026.6191049953
2136,139716.35894351473
996,206026.35787477012
227,146994.7100904556
135,182373.20734521534
1167,159184.87525508535
294,218416.90688887474
1776,194403.75950768415
540,181908.59660536103
1717,246654.81539862877
2303,107748.34743659482
116,186719.31332669323
127,125650.16565614034
1371,128550.47708002364
1014,161504.45627471732
1507,83862.64570149299
702,154689.24746409102
750,153135.57534599854
261,139749.5107779439
1559,64265.448895299865
577,212994.21261721087
2812,202397.38810880025
2080,158095.42190928495
1368,112598.86067501488
2376,128406.16903364073
659,117896.19251623352
1235,116147.53592736376
332,79042.71001776676
1917,136323.0790860057
2094,247732.56649234518
1460,261409.45311235293
1471,223298.3051073693
1509,115818.86752324004
1922,114284.00942071385
433,444644.5773338399
460,302939.2747520668
1116,237012.33822896372
1137,170642.57863884
53,188840.83462280864
2354,254764.8241532162
1475,196846.97903994634
1761,444666.4876347739
842,134978.7934819347
2739,178395.99375744004
2509,173219.57051286782
1007,218855.16334769208
2610,186084.2992705826
1952,100984.30656668854
2719,174301.58004167804
2921,91836.90539251566
1966,129116.97975872875
292,127628.83233673136
1204,205097.7194314127
1829,254052.58399950986
2419,193317.7337440747
391,157275.9631250113
798,123093.55046823598
481,215544.37822832487
193,203527.20766161708
555,109183.34541433307
899,49976.49068493265
2357,180341.08074186632
328,145984.54174877732
1356,107462.71484222234
1154,103977.6075202183
1730,194117.8821287618
2249,162173.29523234704
1119,275279.3865418342
2856,147195.6390865281
1394,126594.31470715636
2587,133524.06562815423
61,275804.46715670207
2661,183271.09761683585
2711,126522.33511457744
1147,190270.92904766908
757,143649.22382335528
2623,77571.20488397198
2378,156570.4720253634
1413,139128.32912428986
1722,252502.669340546
1112,224789.37762478786
1623,187679.40747400693
1201,203322.55698362936
1513,115034.44674916701
957,247629.8972166014
1171,277445.1882426963
1145,204366.09730633307
2726,217090.9216192566
703,152314.3354274585
760,106400.82429346061
1964,133735.24843271624
2512,192822.85671552547
159,144522.3669592351
1281,178399.2162257823
468,203939.86386779227
290,122337.98936672394
665,110890.2696805093
1463,262911.7186573663
1792,218306.17277518567
923,130477.61602192622
500,277811.31974702945
1408,160234.52319866547
331,79043.36375920307
170,159228.54382083938
2192,91853.36339524428
2571,291108.2420367535
2314,168691.93310138068
2647,86007.66796833646
422,407891.6350575412
2457,328008.19315423316
1838,208169.19941020382
2805,253304.1834916714
1645,145794.19806750858
1711,312938.4663786432
2825,249737.985993961
322,326767.22426301916
2103,263192.4863780872
342,113777.05510275775
600,109177.53504209741
488,173803.36452929457
1725,319922.43472275796
2246,281223.96815979254
2847,164134.64030221727
806,245703.26548946294
530,233060.48957077158
963,196322.1119171804
2678,98245.10401138276
171,83203.39422187235
2401,410432.18239758746
805,226707.526998374
2259,256563.25461909059
1748,203821.60773778462
1361,134022.48105083336
1677,126952.15881863018
1406,159614.03503122705
2322,230256.63603376516
688,161306.43029874808
143,130241.16446979933
804,215779.62212387196
1214,171069.7487100328
2828,164143.38464150717
1999,214751.35435105726
2467,195885.71820034063
2665,173051.37685227336
1538,328193.8238366272
398,105006.6019773522
2822,133981.430373926
2157,172153.40047130405
1856,195598.8866411715
1269,96694.04070987439
2570,117186.69803816853
2320,242729.03058962908
1517,117479.02737975436
2304,105782.56078923258
1312,99692.58096420045
2012,146592.63058870926
506,228045.44206626597
2865,194095.36411832226
2367,116589.04683428895
554,98628.39080838504
238,137547.2883623218
1954,92494.39742446628
2488,144421.60124715202
2291,93910.05645057271
1969,88206.87604220124
2725,163906.07421958796
1482,181075.6666995748
2763,220551.02817393013
503,245340.3931475308
1584,253401.45869309353
1531,152203.49687521596
2210,175085.74697926594
459,333286.5074036663
556,118447.0893064166
1347,147722.16308993514
1290,74359.84736014425
1388,91793.78170114249
1571,211637.09080970805
2754,219506.9262343951
765,152011.11659093184
2494,112871.82396024161
2870,204869.3608027893
7,222493.056254026
1114,241000.81328579795
2418,276018.6067475311
291,125456.39865256046
18,328673.1388952366
39,373494.9576543936
1001,252099.60674076906
2442,237742.74331564858
616,129086.3669611722
2680,48422.82227753007
1414,119383.72040401588
289,150095.1858465447
40,260160.80478790402
860,134554.92016890552
409,139338.75075000472
673,147572.1155631565
2427,194670.8858866592
2036,202324.7835358935
2564,142905.95903993264
642,179590.37130932204
1008,178909.54739919832
1908,163398.55941613362
2519,227880.63355958305
1369,93228.74997582237
2855,166227.61008473215
712,94742.38463526974
1943,107837.6331794942
1958,129569.03993270057
107,201800.9746643467
2295,203957.8879146937
704,95056.5083328882
676,142310.17332147525
259,178949.3398718649
93,271817.635644502
106,237608.15172715252
2315,173790.3504326427
1050,95845.85552572117
1095,228430.40781101416
2709,153268.21864159172
758,147161.81010808249
1496,164295.6396424315
2370,128444.17403825809
2458,273158.97141053143
2733,146715.44715840614
161,282323.3975524658
726,164608.71730703034
845,222438.62665687385
947,252209.69068798353
2232,97840.95215918189
2563,135128.41739427787
2299,135851.85079941945
211,80247.13012581864
605,162671.71642591403
1478,216667.2927593737
2247,284875.30000297935
2274,207135.5118767416
2869,218787.76492009114
967,218768.37478617334
2656,97664.28369316027
667,216151.0698173786
1042,123923.46671161606
2023,169329.04611348454
2447,367531.46227738087
2055,131417.82323747882
2275,270447.7487145359
2204,176329.97895890928
1563,273358.60817159177
483,248781.0788950042
796,148728.0940293498
1526,143797.56177978782
2042,154798.33808923492
442,352119.6299564216
1693,318283.6176387477
1468,227324.51491333306
1430,197039.41974370513
2605,197343.91280527576
1529,195329.22003309964
335,119734.31174591073
1287,126567.1785539492
31,115115.72705017717
1785,285942.6771197132
82,155920.48901180387
2620,132669.8852778714
252,185866.88999470716
721,78996.41841211592
2165,194629.61631475846
2316,188377.50123096703
775,133156.26016203943
1558,88954.2135687707
17,220180.4060876969
1022,230317.9427836003
925,123043.6697261613
438,297126.4669811137
1270,143699.9076478824
1272,111002.75545174551
215,161023.6570494157
266,226669.98412955186
2402,306102.54584103124
1250,129227.58459988213
1984,120050.00124192468
1279,145087.72428830864
377,245489.74559362122
1252,142797.61000848294
2156,267560.3396610325
499,312446.0492641409
1374,119608.74232822174
2898,233573.7318311542
401,102848.60961427758
2721,171271.9375359592
2078,244910.9119453309
2589,110671.01287353024
1946,229667.66275403125
1334,119957.20747748986
2781,222987.44295007602
431,374815.681460156
576,232634.05715731747
1474,213468.70668800885
2254,130073.15257692838
2155,282750.3178953675
885,110290.15201726674
643,119711.8063014315
1944,121289.12805961297
