Id,SalePrice
2658,140305.95762208637
2718,155670.99945519542
2414,218076.72553446944
1989,103272.40967838309
625,176928.22339672386
333,77409.93066810642
1327,103236.89083115994
858,152244.54449878554
95,171319.39665243018
1568,172830.29404848925
2482,137109.2208268391
1364,121296.21027154638
2584,134078.24571809286
818,255563.5802769525
2673,136193.5770583091
2089,100900.70837256414
1297,169218.83790690798
790,120614.59503598156
2616,196436.57570489444
720,174559.07740874766
222,154944.6701665918
557,127507.68297989406
1148,179004.69996280098
2766,158532.1413107248
534,185373.73508197203
1452,116549.73551913214
630,110232.29694030966
2648,110458.8198161576
125,157926.4483264769
1904,61477.2698820192
1670,97658.2554511517
756,99456.87876256033
717,195518.80804360038
1032,155651.76738312357
852,211066.54487888474
1731,183264.16937771902
2639,117320.11786604185
2071,66722.00559540857
1267,123903.99498045706
1851,198213.14295405877
567,170219.28573719165
2439,202014.11561116972
1898,154111.6101719181
647,162966.88442056585
2256,206180.03739297055
979,89627.85342654864
1444,212584.54775684676
2485,122895.31744862054
157,129703.19089040023
88,115638.29085962859
2003,103468.1725754432
186,208623.35207975813
1425,238601.4764237674
2695,126647.71170218522
738,97938.54028422949
395,154818.02299918584
1353,168954.63323587045
1878,142654.27309218363
390,142113.0486786962
1456,230089.2495227524
1103,336888.5533151765
1387,147152.7050343906
2070,148829.13873305888
1199,156444.39116315203
2479,177520.08531612216
501,329807.3035319354
2362,85346.17351747904
1718,226010.48392416857
2188,100764.77710108097
1483,137712.8339716121
2557,92822.45298596285
437,362981.53666837345
2224,215683.4734854593
1628,160669.2212591304
397,129945.48956391447
587,192863.16171484446
2182,603891.532634822
971,147739.2802316647
2611,123284.35535928945
1887,97934.34935969158
2399,374217.69653978286
2148,189507.35339201542
304,131023.42487157416
1997,125278.8045592325
2817,104731.89274324439
1431,207861.48361816592
427,344539.55288308905
263,121087.02992965323
598,173318.7303273041
2895,242600.96841838944
687,125933.04619485585
1822,134433.71376962116
2191,93540.10954654952
179,119212.52550625653
1009,230455.30590689176
2010,131474.07787055144
1991,131822.30001315018
1411,216700.36579823308
1721,230126.2570650981
1144,193235.50917233177
593,209212.82285779118
575,306750.0315852519
1249,168267.96332515957
1604,118331.0190710575
1064,510693.4342365317
1923,149151.6613935762
1988,120927.89246920326
2325,163413.0015135648
114,208250.96853189135
2700,176374.39084728246
217,133972.2387529206
343,182706.64732037883
386,215776.09944561817
2005,109420.03237212061
2908,148626.78532624987
1814,238447.48545442033
2446,487136.21346233314
208,127622.45290762061
1679,108992.19316719437
822,311072.29627398454
6,184960.16088662983
1781,394219.99339932756
2397,328875.8438719944
2340,321650.977529456
1618,163857.7061445722
2843,143503.59876271547
1061,371031.9725722782
2786,123108.50598750924
1935,131863.17004061374
1341,101851.25009887925
521,265314.33756914665
2136,123635.50273445522
996,201096.7105525101
227,137322.6175318669
135,172922.28766103514
1167,159706.04288512323
294,233062.49362401722
1776,211136.81406392346
540,159866.82949716627
1717,236564.37820278737
2303,125744.78290208612
116,184381.26547804862
127,144728.53662578552
1371,129426.2868393854
1014,118496.2986105002
1507,115176.11005047425
702,114987.02743718526
750,150356.7966877021
261,137081.12178675452
1559,51107.65123718677
577,231175.9497006457
2812,193371.669044929
2080,164440.63248001185
1368,116370.86901890513
2376,113600.18796166107
659,117503.33673672681
1235,130816.62507961431
332,67545.4204835502
1917,141509.40533734887
2094,239423.62890844786
1460,263000.50036308303
1471,217824.93472237693
1509,122258.44921021812
1922,124536.30046507895
433,515164.840008622
460,254299.11423094338
1116,239508.33138327254
1137,158816.0247369833
53,158923.80217368604
2354,280715.59582507506
1475,196540.63591977357
1761,506441.33038052876
842,134729.09294813732
2739,184197.4094011136
2509,143554.29463314204
1007,200618.6423769817
2610,191820.06595763838
1952,84526.92843085584
2719,157919.64537002018
2921,77817.28968351697
1966,152429.10017892232
292,119071.13836166693
1204,183781.04259682042
1829,255851.85797037283
2419,196814.00583302474
391,138649.6705174555
798,117870.73604749373
481,198217.07464903613
193,217444.6746983116
555,121483.75111032855
899,43119.6035501477
2357,176827.12548127855
328,126650.58407602349
1356,111668.45920751349
1154,91190.260771331
1730,184654.0682521563
2249,169026.92325717246
1119,298489.22359844856
2856,151704.93502046808
1394,129633.34223849559
2587,106754.1269450444
61,314684.34565209073
2661,172440.4860475598
2711,125180.98963472841
1147,172904.65783538687
757,112500.51318555437
2623,113747.76849542325
2378,134792.37985663692
1413,129435.50643439314
1722,212947.90238370927
1112,236007.25780261145
1623,194627.014074797
1201,195138.69029797163
1513,120281.84558208926
957,397304.57901371265
1171,243474.53713424207
1145,191249.51295065205
2726,225014.7257605905
703,139668.16728607673
760,118868.62906081468
1964,148378.0134876212
2512,170408.77922690485
159,140102.58791832154
1281,165626.35697920542
468,193758.3058115909
290,124452.93739423061
665,111740.59667908464
1463,248299.08297332944
1792,224853.77670064796
923,174667.8356269083
500,291787.0034352165
1408,198571.94800680314
331,87047.91217241871
170,131727.48091116452
2192,91559.17901177747
2571,298379.2104410437
2314,162038.55798971112
2647,93174.25782405131
422,436290.51734097226
2457,355836.9110614032
1838,182712.09411359215
2805,260219.59129880116
1645,139484.3011531629
1711,310512.6165525442
2825,252190.88249078867
322,302332.9159026346
2103,262125.80829394862
342,117122.00510015423
600,123499.24347917843
488,163311.96573164774
1725,297594.9681931082
2246,308325.8149667052
2847,143872.90199059082
806,232187.30917022005
530,237467.87124573305
963,191936.71975252277
2678,96740.63602785417
171,76883.07563092363
2401,428151.84814126586
805,215030.6451151151
2259,264607.58855858294
1748,183573.02438476504
1361,145746.63295496354
1677,110559.33382555828
1406,166907.31355409563
2322,268427.83583009447
688,146972.5559240668
143,146314.75613335214
804,199762.92161784877
1214,201849.7707301766
2828,138018.27667032782
1999,197146.79664124263
2467,209414.8386971526
2665,162446.50979700315
1538,341842.17382053926
398,114251.7748263308
2822,157441.85600831825
2157,127170.7574298566
1856,198332.94876756662
1269,90676.69983781636
2570,112446.16499850748
2320,239734.73091482
1517,142060.15905053032
2304,141228.87347745127
1312,81784.93915280196
2012,127088.78877603199
506,252699.376856122
2865,227951.42519675213
2367,102596.68584578802
554,87645.11858278
238,137362.54152050274
1954,87549.20693031365
2488,105626.78458140626
2291,52651.82367363818
1969,110064.89701169301
2725,183178.95466917017
1482,133579.35790942342
2763,206919.35489070867
503,267085.3546741776
1584,245703.7548279656
1531,143943.1746879296
2210,201819.57262849784
459,316187.72734016774
556,129701.27140869765
1347,123080.53575930998
1290,66458.12989825534
1388,93882.28660486966
1571,312936.86138551275
2754,207181.55327877682
765,135662.72803715483
2494,132973.80288967618
2870,238608.61478984292
7,239697.7029213732
1114,236885.15061392213
2418,277751.7497167475
291,139439.2449261159
18,378516.1927781197
39,392728.18670572306
1001,261865.53482702776
2442,232775.57415012893
616,106480.76792779722
2680,86111.03998698926
1414,126114.15303362059
289,160304.43677728716
40,277557.34195248794
860,138045.12370961154
409,133449.10977132065
673,165932.3112998419
2427,176122.05094091108
2036,217538.67594130436
2564,130848.37073802062
642,164097.45587145264
1008,169706.66958748217
1908,146941.13029199425
2519,202100.82517372412
1369,97594.14477073244
2855,162080.73043573563
712,99868.9409267019
1943,115824.64837649246
1958,116788.90278953081
107,165164.1664056049
2295,212562.4795108361
704,108671.77909304043
676,157584.4091385571
259,177975.8962537845
93,284780.5038540349
106,240471.5609126314
2315,174295.8866936254
1050,83962.02281926892
1095,207010.50582403786
2709,157875.03703734282
758,146039.23130806937
1496,156276.7990915472
2370,120060.8061840095
2458,298974.01436302275
2733,137754.04855856663
161,242938.13470973683
726,150023.7802501713
845,208945.78947159485
947,260106.8942264784
2232,114923.58258548868
2563,134279.26224267576
2299,153914.5952162791
211,55740.58289433838
605,141585.8990875691
1478,196174.5468996512
2247,285996.60876348626
2274,223744.64395328867
2869,235617.4898215393
967,212331.29657481174
2656,105576.97468644829
667,199704.2622631177
1042,114030.96846852015
2023,154789.99170588522
2447,382136.7990899732
2055,129344.07276448829
2275,286706.3862453973
2204,174967.22289824495
1563,282337.47293050017
483,217782.81433819837
796,116386.481372009
1526,154349.953860349
2042,119189.03736817687
442,341364.7130652091
1693,335889.68508877803
1468,215122.18069445158
1430,197718.63386819564
2605,160078.70201650914
1529,196294.90269833856
335,150806.71410753773
1287,114204.29541657171
31,96156.84811621495
1785,335436.761986884
82,156625.94326036665
2620,114500.80068507927
252,173139.15170760674
721,49846.239758694166
2165,189018.40775864074
2316,198177.81461966407
775,143829.6741337623
1558,97172.29735495869
17,230764.10463564785
1022,234995.88336107373
925,117709.65023388705
438,289708.54101296555
1270,135201.91040930824
1272,132158.40808624917
215,131706.53209943688
266,226519.05189442547
2402,296883.5323248003
1250,126464.20519195078
1984,118422.123498914
1279,152774.6533133519
377,247837.41858579824
1252,93055.86682863387
2156,261476.8321233373
499,337206.60720182944
1374,122041.27339164008
2898,253539.42350143072
401,109952.65693888142
2721,131957.2890807288
2078,252878.76461734966
2589,121373.83572704464
1946,252144.2401641657
1334,106164.30189443396
2781,214453.74947034183
431,390346.6336440707
576,200087.03798555842
1474,210611.5631185997
2254,145826.04901019513
2155,280153.09086600423
885,92953.88673960489
643,138091.9144627917
1944,130895.8392804532
480,194439.67905229438
2845,91459.49528323604
2387,329403.9296917991
2407,217910.47368765212
2527,162966.90106447073
2514,139482.5752428032
629,123224.5266115822
80,209616.53154921404
1876,133342.83608217887
1546,111986.36719046262
2518,174248.10424863893
2347,137350.15117172804
783,226294.77366451244
1322,29873.229344101448
194,95210.26253345955
1770,307828.29246354406
2143,138448.70701934217
1229,233329.6871123421
511,290793.091660428
46,240882.77554240148
