Id,SalePrice
2658,145723.30570372706
2718,152204.61427303663
2414,222383.36519323237
1989,105649.04964153699
625,172365.2553247718
333,81434.23739661349
1327,106483.08154587529
858,149773.17422190227
95,180135.07364470026
1568,167581.5557816495
2482,145486.7416072561
1364,122482.97432745298
2584,140147.8015533146
818,256255.65107378224
2673,136700.26702284196
2089,109971.62738410707
1297,173117.96689149205
790,119574.60158329151
2616,196187.77212201725
720,181252.8149710132
222,150459.753662437
557,132632.45665102894
1148,180004.41679561255
2766,183291.129792815
534,185655.99549842541
1452,115145.98426957769
630,110758.62105873856
2648,104266.95935703372
125,161997.34516690232
1904,71230.78688575653
1670,98114.57390258877
756,100473.45840889972
717,197879.48396023174
1032,158691.56071446772
852,211079.09944278412
1731,182065.8449763427
2639,116061.46936655114
2071,82586.04430368185
1267,131745.48846454598
1851,200962.2852190314
567,175202.24735224308
2439,202897.96405867158
1898,153415.0346941181
647,165030.2057450071
2256,207236.65816821973
979,91876.34805989734
1444,217417.6416244014
2485,119915.77751338584
157,130218.63569474962
88,119497.73768224842
2003,104869.2902793259
186,199295.110613859
1425,233503.41716417082
2695,126588.40686192144
738,104385.25695578348
395,156624.40057841485
1353,171525.6839217846
1878,139397.92207388618
390,151271.99937786363
1456,231556.149060787
1103,325302.50696774735
1387,138115.31798928487
2070,147382.39839485398
1199,167812.22519018178
2479,177082.54218520125
501,306626.8653401
2362,91491.3412087078
1718,216808.42312991375
2188,92471.89724018947
1483,150675.02190923566
2557,92374.1365451756
437,354390.6123792243
2224,218089.38213861914
1628,165758.7290836703
397,130110.9685534728
587,192463.36818514764
2182,557961.2972604171
971,161066.53226058895
2611,130491.89288870836
1887,105203.16390958599
2399,354828.0764758894
2148,195307.26962346456
304,125442.67283543131
1997,120106.37985547328
2817,102686.68783930264
1431,217403.13207929398
427,323082.70074897347
263,124538.15500028539
598,175281.20434134695
2895,239713.0387236853
687,125512.87428149674
1822,131806.13735841986
2191,100489.21259531614
179,117441.42988940861
1009,224208.80879416014
2010,133413.65739860578
1991,130169.58569110077
1411,192976.54187490413
1721,227376.76558479381
1144,193351.507226947
593,214792.7270838019
575,300790.874457082
1249,175267.72068095615
1604,117222.88541772243
1064,449841.94960386143
1923,149917.4823277462
1988,116094.72093696836
2325,169091.11036945807
114,209547.2174861653
2700,174318.9572957849
217,129396.66766488076
343,177936.4917423006
386,218440.03186300016
2005,117135.28390328925
2908,155240.3219490999
1814,238514.42152484573
2446,454495.0793941385
208,127944.60959926022
1679,110262.80597615182
822,297751.1285801049
6,192127.28784157755
1781,368090.31657891633
2397,301163.9063401367
2340,303095.21119224245
1618,174081.44810072298
2843,109551.74036092214
1061,351978.7555550155
2786,127860.79223249076
1935,132489.16527579696
1341,113441.36557908784
521,264136.366596602
2136,127241.00111029405
996,198979.62583249446
227,139576.44240484523
135,175571.11654819667
1167,160449.77330252252
294,224465.37563379708
1776,211108.242678938
540,160196.11145662164
1717,224413.04329599958
2303,133075.91567631235
116,183684.7705836365
127,141310.8127598574
1371,136022.6285506962
1014,141175.48741148188
1507,111730.45702048158
702,114237.51499941666
750,146559.834776815
261,144618.0226868564
1559,45781.16639506111
577,228677.84291889763
2812,196170.83207602173
2080,157371.7517493913
1368,118033.01975626664
2376,118367.27398406125
659,114051.27528171049
1235,131007.02172612763
332,72848.88791202771
1917,147785.63397943942
2094,240872.33300541493
1460,249089.68627332317
1471,220996.62391679303
1509,123184.02557784281
1922,126978.88954058776
433,501103.36784709024
460,247813.89913436671
1116,238230.89765900862
1137,162105.52872328038
53,164137.11775522877
2354,272611.87254827545
1475,195660.9203900314
1761,486085.4538823156
842,140699.90843181737
2739,176602.7213506094
2509,152512.20738928992
1007,206714.93042221875
2610,185633.30230575445
1952,83393.02450310743
2719,153916.77776980322
2921,75679.29067634695
1966,147755.5226552599
292,125923.59116467203
1204,185308.3758875631
1829,249333.36760717287
2419,193132.7557899838
391,145859.3090793537
798,114253.22327261134
481,201303.0721384436
193,201978.5911379824
555,119001.0033857642
899,41239.41664156437
2357,175770.67434584256
328,128300.82597030819
1356,113492.14851709589
1154,96485.99378447705
1730,183220.92982169395
2249,163867.16782333652
1119,285886.90799182456
2856,148693.5905903381
1394,135769.8329565652
2587,111053.51800717745
61,307126.2609909945
2661,165311.75726736904
2711,126624.90722615016
1147,181273.1462968589
757,113795.6826013888
2623,113807.66436277883
2378,137093.2531643696
1413,136748.01494471298
1722,217843.0183686937
1112,234807.55452035152
1623,194361.0114210013
1201,190177.08310331655
1513,111941.97602166583
957,515791.0696898559
1171,244646.73243317386
1145,193885.6121997378
2726,228300.88437321704
703,143765.74104166502
760,114723.49071555256
1964,149817.3895055789
2512,173973.599173185
159,147698.49194989825
1281,164714.10551754254
468,194739.88301419746
290,125181.32241938425
665,113166.15316722193
1463,243727.20323691407
1792,227150.2131457715
923,178281.05451609415
500,275171.3121844714
1408,185020.50423557247
331,83353.27399977668
170,114896.91810640591
2192,95332.96437981671
2571,291377.4732492415
2314,170924.1072196757
2647,90497.11534110748
422,400209.699195446
2457,340134.2030896533
1838,195210.51936460144
2805,251314.88126051083
1645,144890.7057400881
1711,298235.1926661276
2825,247461.24551876582
322,315112.88669145235
2103,250525.35026205366
342,120834.29420571458
600,128559.23499165481
488,168877.71957904278
1725,288307.39247946744
2246,295517.00115370896
2847,148257.38987227654
806,230860.60786306454
530,238393.4556993589
963,195128.67901508143
2678,98216.81922690483
171,83675.58875854308
2401,396886.1406564844
805,219756.5484815426
2259,246474.5929804536
1748,187766.68758355302
1361,142718.79681231728
1677,109647.9626794772
1406,158820.0703874924
2322,264777.31840512063
688,144853.6740191151
143,146586.56835372458
804,204685.49557836377
1214,178459.22268007786
2828,138924.40024336032
1999,182024.68581123842
2467,208473.97169972377
2665,154697.84550748422
1538,325535.26217704575
398,116927.82906768683
2822,155669.37062133165
2157,141824.81401689
1856,194991.88874474308
1269,91631.97971782461
2570,113201.81676871929
2320,236937.4840101563
1517,136701.84447517205
2304,147819.27616542717
1312,89986.32323079978
2012,132939.11826025136
506,263240.2045060739
2865,222665.2662149574
2367,99650.28760666243
554,84987.88516616615
238,135128.91656265533
1954,96744.79080847738
2488,107498.47764515197
2291,53930.1127053548
1969,113764.3716056814
2725,168791.3496233413
1482,147479.66986254285
2763,199331.8360660798
503,267830.61808673124
1584,246376.9218601838
1531,149405.62325536192
2210,195291.61625180888
459,306522.80506553495
556,129691.26137389912
1347,118587.25462679352
1290,65793.61613092858
1388,100387.0756193474
1571,401697.36405733915
2754,203232.73690747697
765,136646.32462500205
2494,128097.38876520822
2870,235336.8384896748
7,227515.05787780366
1114,241257.81296043476
2418,269919.22338842717
291,134169.76130853777
18,340414.2027889759
39,361549.2151218423
1001,256810.18822334622
2442,224711.0095495095
616,119654.80821191453
2680,92830.23067353682
1414,124254.41540072013
289,159129.69361659864
40,265951.1935682844
860,135881.41511113453
409,135342.40650617087
673,158581.08975228848
2427,175950.25575063578
2036,212117.72999561287
2564,134908.29337900775
642,149264.3249921965
1008,177733.76654074798
1908,145761.9798429769
2519,195690.38596665495
1369,101595.90883467674
2855,164801.03333883933
712,98592.52319496132
1943,116548.70683523576
1958,122534.36037721726
107,168983.256004535
2295,222108.7989006515
704,113604.00704268484
676,130647.12235903277
259,181104.8457005855
93,286460.7365365784
106,240465.21480562023
2315,174218.1718848411
1050,97574.54994685257
1095,209594.15756498303
2709,155648.21070123892
758,137344.00694663552
1496,157436.88541685586
2370,118783.90197296033
2458,279554.4818961229
2733,140739.96814887525
161,245116.8492042643
726,152816.6685318657
845,208834.61271544342
947,254367.77291758277
2232,119272.03343142959
2563,135018.16851723712
2299,157565.03111004637
211,64884.48076177314
605,144671.2870437394
1478,196427.71079203094
2247,278427.80951414886
2274,229723.36320915824
2869,231072.72859688508
967,212716.76026862173
2656,113419.43237378556
667,186254.0551711758
1042,109990.52313808328
2023,163795.14782048756
2447,355423.8810408126
2055,125847.31620754102
2275,285635.67866284953
2204,176410.97511403516
1563,277713.5871014942
483,216429.33842783084
796,121956.58688447965
1526,156439.97411381404
2042,116620.21261528003
442,328255.3759886302
1693,320295.66097812034
1468,214984.63771099888
1430,189897.08115126903
2605,157232.2079212418
1529,200083.93528923622
335,157378.0490850078
1287,116639.98707459241
31,92311.85878023761
1785,314745.21319098875
82,155534.03590767976
2620,107036.32506849543
252,179104.57146187083
721,47734.831591199705
2165,189505.73364790707
2316,197241.80987048466
775,136788.24412767583
1558,91606.03929947817
17,229062.53406803534
1022,230025.79158646503
925,124175.97397316067
438,278683.71733125934
1270,130892.93514119016
1272,130745.46066263178
215,127286.53730422308
266,222730.68051826864
2402,286141.04821906926
1250,126478.70998759827
1984,108741.08288463861
