Id,SalePrice
2658,139516.83342532377
2718,156979.36269836916
2414,222891.6890289485
1989,109459.77422286391
625,179805.22293776943
333,81591.41176367487
1327,103513.84700625601
858,155461.53993090367
95,177347.82729133364
1568,166236.14226295197
2482,144535.21224333823
1364,116961.75140207761
2584,148555.67985650554
818,253886.59495954143
2673,164006.01946232643
2089,111847.27197806396
1297,162527.64682054357
790,121987.81727444538
2616,194014.247509101
720,187759.748762185
222,152032.49322080248
557,123279.53925219187
1148,181976.2803279463
2766,170637.0430062671
534,181748.6201044704
1452,120620.39156688417
630,119980.27237502077
2648,126847.77422948045
125,160493.43568661646
1904,47877.074996461684
1670,102161.33519032519
756,98900.78848257301
717,211463.76127890343
1032,158985.8898255452
852,213174.14666538208
1731,185575.31886091214
2639,123234.0700304946
2071,70266.46220203329
1267,123709.88427994565
1851,195752.79130218542
567,172661.18451528993
2439,202871.00445469053
1898,152399.1603948364
647,166693.00984516874
2256,215971.201934568
979,93022.16593451341
1444,218246.3387121603
2485,117409.54036758543
157,126368.95827414027
88,116479.0132265781
2003,108559.75083999141
186,207226.03753983314
1425,238379.17933309803
2695,124320.35347691651
738,107767.23277782483
395,152861.2040841096
1353,168808.12994317742
1878,144491.1591777464
390,152956.28240285575
1456,230401.27162745173
1103,333775.2562085367
1387,130506.98667119857
2070,144988.5097761333
1199,165161.05429388426
2479,178830.20372941755
501,321756.93433703424
2362,86701.15547942677
1718,233014.10849869292
2188,82946.18993179528
1483,152194.76766665097
2557,83859.34304510384
437,349885.1847332446
2224,212878.6681613077
1628,166303.06464652708
397,132754.23934203899
587,198504.40849246675
2182,590739.1182410939
971,146419.39106747304
2611,130304.77576355267
1887,95748.91773300669
2399,367592.24999053334
2148,193224.1749776263
304,132784.56082432388
1997,133931.64936171114
2817,108226.20293044814
1431,205209.72611234817
427,345824.828139368
263,123031.92080108826
598,179609.2274152472
2895,238595.0663584681
687,133206.69161893922
1822,132044.6766747888
2191,99897.5976020768
179,117272.9855315556
1009,235380.3086940971
2010,124923.33413863907
1991,139847.19424197054
1411,214571.59071573388
1721,235061.05369188587
1144,193413.2780534877
593,211846.3423134451
575,306678.33437173115
1249,174217.55251932907
1604,120768.02307833786
1064,475428.8709835358
1923,152938.3194414316
1988,112391.14152173277
2325,166437.9215112412
114,201324.5645855165
2700,177233.04327933164
217,133072.765313299
343,185490.38191806135
386,216527.47470390922
2005,108583.7291442967
2908,135585.02208006292
1814,238959.3100114568
2446,475059.78824618366
208,138226.08731649863
1679,96449.17901466318
822,309862.27143673255
6,187537.2161741409
1781,393396.4594577455
2397,324392.63916827284
2340,317144.41674526
1618,167356.8027009784
2843,150867.06674058328
1061,366180.1289050239
2786,124919.7872795016
1935,132837.15477002232
1341,114204.30882470877
521,259109.00571717153
2136,128489.58861392198
996,200612.8284670387
227,139537.16752894607
135,179365.794774702
1167,160745.70291642737
294,234165.2763228027
1776,213219.48686015143
540,164858.4987856538
1717,246655.6369671473
2303,123264.90236460711
116,188856.991091322
127,141219.4638384047
1371,128340.77437133038
1014,158156.69444792002
1507,103659.84987734354
702,130217.35400426321
750,151388.7180136811
261,145114.8222056308
1559,62028.67801485417
577,231869.05792635636
2812,194968.53913427098
2080,165858.59596389357
1368,111739.49225928388
2376,118471.07434179311
659,117382.61526095879
1235,136100.08519109926
332,66569.94956993377
1917,143369.65065120123
2094,236182.0322032003
1460,263846.2638545078
1471,217151.920350576
1509,119873.54479417653
1922,127407.92010488846
433,493629.14666535903
460,261791.53910627574
1116,236306.30652399568
1137,162313.75486682827
53,154925.42459735632
2354,275992.601655989
1475,196178.9486236161
1761,491420.9826169993
842,135448.09939988295
2739,182553.98831091097
2509,149265.6441174956
1007,202490.6371419029
2610,188180.9247871179
1952,85251.55085258443
2719,160691.18985401405
2921,77404.56368557787
1966,153809.6312750195
292,120408.7612866296
1204,187678.25383088936
1829,253738.94390210626
2419,198111.5002851275
391,144327.15995513258
798,120912.80686897656
481,198259.93389744777
193,203372.7255667824
555,116732.45875554593
899,61128.5799877698
2357,177542.5540623278
328,136289.16412210715
1356,108942.56028374318
1154,96882.11949882536
1730,187126.12846303728
2249,163789.69706778202
1119,294881.56322310073
2856,150117.1052347163
1394,129785.52954434293
2587,108995.4510080328
61,313650.15522802656
2661,172025.31645499286
2711,129575.34403314046
1147,180045.09286955945
757,124113.54775089014
2623,101755.2902870811
2378,131123.6878180087
1413,139276.40023842896
1722,220767.6701618884
1112,228654.39671891904
1623,192151.72440004867
1201,196225.73400116013
1513,118515.08500760357
957,383669.66201147693
1171,249069.6585944629
1145,193705.83896484427
2726,234619.39749203195
703,150399.05352639823
760,114903.46600188267
1964,152431.5024289595
2512,176264.817298969
159,144025.0675670015
1281,173189.97271896555
468,195034.59399531464
290,121567.98535079027
665,104083.80468849625
1463,251525.83751186082
1792,222146.23725027943
923,174195.60409222706
500,291649.65662764764
1408,188715.4873660141
331,72643.80352475026
170,133268.75097055407
2192,93692.95477218466
2571,288627.83450824686
2314,166856.98428470397
2647,90314.68386954714
422,421494.99880228855
2457,352213.87081130256
1838,190960.75454453446
2805,255165.5000729247
1645,143159.5570030511
1711,305295.37601209537
2825,243036.82127177244
322,309654.2090704802
2103,263763.8621396246
342,122150.55883277228
600,118532.43735100408
488,167370.6338376916
1725,306844.34483993833
2246,313993.90306880453
2847,152405.04919870326
806,234115.1890680066
530,232721.27013378066
963,194252.13531526996
2678,103392.22456810773
171,79152.0092870294
2401,427650.8148220632
805,218798.88774413834
2259,262871.72691852617
1748,181612.29919779312
1361,137002.67008020965
1677,106864.45952304573
1406,170778.49313432234
2322,257761.91820953198
688,155396.9802926038
143,149244.62638982665
804,204060.28919897703
1214,195096.96681305277
2828,144213.71415658752
1999,204417.8192443774
2467,209427.9488704927
2665,164248.96958922222
1538,340250.15429160884
398,114648.58261961638
2822,159212.07037789616
2157,141738.16260592797
1856,197690.42157879844
1269,89937.81693533885
2570,117160.55622911363
2320,235248.40678817296
1517,130952.34085316976
2304,123624.12992845467
1312,89574.4394594317
2012,130758.0828141115
506,253967.98189053993
2865,215308.25799450485
2367,97611.60556606854
554,84222.50688578578
238,145359.64527892636
1954,93973.39971778863
2488,117896.96904359903
2291,62721.084968295385
1969,102052.49410608601
2725,170505.79503067018
1482,147998.20421600534
2763,209306.36350872807
503,266628.36026021757
1584,245237.1973095588
1531,151561.41781124173
2210,191947.67789872052
459,324143.52090829075
556,127395.64784823796
1347,135541.84403858258
1290,65253.05337458722
1388,94993.84089497804
1571,299683.24861808826
2754,211371.505705019
765,146127.16053062977
2494,129304.53164783961
2870,237389.9756275471
7,239790.4911726311
1114,238007.19472746828
2418,280052.35455342184
291,142333.60018755012
18,372122.74880641326
39,386092.36978197924
1001,275696.41792375944
2442,233144.5480152039
616,111375.48477025403
2680,76810.04015490925
1414,125167.89092748522
289,157700.22192525305
40,277158.14326085814
860,138148.19611496027
409,130944.55652635163
673,167636.73084078368
2427,174769.4739753207
2036,218946.88297971708
2564,135952.38117668437
642,168416.29503686752
1008,178667.19061950082
1908,155701.99349317086
2519,199508.56138322796
1369,91117.01701432616
2855,167996.01412323074
712,98357.85775899792
1943,116706.09695877189
1958,122820.68012389055
107,159358.4703563424
2295,210640.1968913686
704,106936.28331842633
676,146652.54473810314
259,179010.4152767484
93,287590.89366005134
106,237990.23330957824
2315,172761.40317497967
1050,93969.84811262401
1095,207547.3661372498
2709,158296.84902488484
758,132479.98621209388
1496,161698.85860647663
2370,113063.33893239866
2458,296930.51062646974
2733,141890.1685915845
161,249642.8030212552
726,146912.05777048395
845,211275.3850543656
947,252339.328216184
2232,114621.74030704897
2563,137700.8269424681
2299,163368.63825251258
211,62665.68907851406
605,144900.17711476816
1478,194739.7179488342
2247,291479.7627042829
2274,231997.04158448207
2869,230269.12848098445
967,211594.98228643186
2656,114793.30943487566
667,203053.89808470366
1042,109415.58411639408
2023,159696.13031374582
2447,377821.79106288846
2055,123370.1902770549
2275,284981.7220569751
2204,172665.9040858689
1563,284689.3003364041
483,229719.3762604856
796,125242.78269481056
1526,152557.2437413644
2042,124088.96162177355
442,339442.53564624756
1693,330243.61331108306
1468,218345.5526610935
1430,198310.35270309765
2605,157697.32924620132
1529,198276.1283861702
335,152113.48507966666
1287,117599.00013901191
31,93531.1667594952
1785,326048.3238968098
82,158948.3661322745
2620,134445.16329028062
252,172998.274080762
721,59320.32677920432
2165,191225.83489548275
2316,194674.1590449024
775,137856.82476397225
1558,93828.63316536529
17,219172.72036036165
1022,236753.28114788124
925,124431.20476815192
438,286545.84971572395
1270,134868.68901401272
1272,129667.88638103718
215,133987.78342684865
266,227830.25797869376
2402,295326.67695989495
1250,130140.34306720298
1984,118830.34351718306
1279,147642.91122427708
377,251826.1082442017
1252,101007.95017628296
2156,262759.7690844387
499,335505.7570968491
1374,117764.63573098968
2898,247936.5571423691
401,111466.90869563172
2721,135088.68568589637
2078,249036.13675152214
2589,119824.72542067221
1946,242925.89395335424
1334,115274.49333061904
2781,215755.16012569197
431,387842.68256885477
576,197835.4967687497
1474,210048.4381353702
2254,139526.16817810314
2155,278017.81256597926
885,96775.23605128864
643,139804.13850411563
1944,120793.95546446802
480,196570.6098998542
2845,103342.53110114147
2387,328400.2406032226
2407,223399.23459521966
2527,167305.5666486786
2514,143066.50207499237
629,134039.1349435844
80,208609.11869825458
1876,137671.64827443316
1546,113903.05275941899
2518,176443.78133971154
2347,153822.50852696892
783,234365.8293261795
1322,31655.4649292721
194,89953.58575649132
1770,304491.5931249484
2143,131812.5393563606
1229,232240.95108282464
511,285691.4823079136
46,247301.18577609607
1348,160261.62106569132
2465,209953.85410989722
387,228468.8580656252
873,230680.25350390197
1918,104616.78029560696
2764,233937.86229431254
2184,124310.40068751958
934,134548.51406942142
1920,126586.95109431283
2631,152431.82072082837
1768,545594.5131999556
2040,116654.68511293895
1749,219742.87775403593
834,252364.43877671723
1457,228822.65690295678
79,103596.97059483413
2302,129202.81278118298
1817,147868.98044396023
2755,241833.8717810666
359,171751.49935448397
2059,102005.33520787675
2092,236650.76564598733
2516,224373.7668527874
150,111127.35092171075
1656,116648.42373777053
83,90988.32983841939
2411,189008.14906728957
795,78759.71077095883
2312,219306.43851814233
2917,103877.63885774548
1624,180811.0923304045
2215,301794.0283263116
1211,151600.70987324466
1485,155614.2513951355
1024,184018.13548324732
570,199579.84972596884
2874,142001.10271815848
700,139909.33456917963
2756,222695.8058229785
2022,177522.98020531025
583,234595.9040673928
2392,369662.82614851743
2424,170694.25903301864
212,110134.06414293712
736,126091.53331581494
1610,171785.7923554854
890,111461.45855829123
467,182903.16274287686
578,214704.99395376138
1747,197047.34787798423
1149,146953.9382912001
2758,269166.2100345957
857,140091.8517303774
2219,264835.4116487651
733,102615.66155356768
2909,112044.73940649308
1798,253958.0636034885
235,126942.89746101887
2366,117875.43221420777
1027,130090.49197151637
1195,138249.43274018096
1303,36505.57912920878
148,198421.86054804214
608,165118.46500559858
2515,210516.4503899549
821,259226.79769769395
2500,274429.18540322763
745,103982.56056638055
741,132554.16505746974
1611,121627.427396952
2532,122818.23110267438
1081,225597.32440026154
1692,429607.51612574526
2520,181446.5008148724
276,116413.11737277353
1992,138803.7748333997
663,36046.69506154177
418,115804.99739058441
1733,208083.87813372118
2359,144523.0168619167
253,182995.70544564244
1518,185061.7740966894
2035,146488.61282289002
2919,69698.77260709341
1540,235751.5509011889
2120,148363.41359979537
1674,159703.51584110945
256,142201.87338827585
2361,94342.82855571755
978,67986.71467417416
2280,128610.57343405721
2095,230752.41219255747
1709,337805.3442227294
2801,247943.70692908217
1246,112143.73140996594
2373,87085.18516549387
1055,314160.0828927229
2017,129644.22544361184
1099,295814.09256429155
1344,72902.78310127452
835,213276.8841961341
1117,235853.90144601138
2043,85316.29922877357
2085,111809.64237017071
410,139656.47467173246
2650,112012.96721067841
2867,170903.12248113833
1668,109531.5148837089
1161,155587.3149805629
2122,176290.780748304
2539,152323.85265948187
1047,133974.14975464597
1445,137501.8116968585
541,125698.0265828153
569,225584.10930281627
1276,116536.00118437063
918,155289.96621376174
326,161564.3240629097
1936,124261.62022184816
895,102333.71589697544
257,148208.7363718818
1241,183240.15022379253
1545,117638.26870718814
1189,171011.9518534201
270,144655.04406961158
2066,186424.43296345795
693,104069.58331940847
1259,146047.69390958175
2916,153961.49097164278
2321,300871.30892794795
1977,101538.92887843624
1895,140614.62061506452
1240,177425.33609107832
85,153207.82083534912
1823,119427.2295476527
825,293488.96013369417
110,229884.84459109008
697,124853.32076586394
2297,116208.03429200705
1231,133760.5454630924
1355,137860.00951390952
968,328093.40510346903
584,231249.4365228095
1315,141853.69044366915
1606,139358.37943127216
206,91846.1963537221
1685,371323.395838668
2016,130600.79530274961
869,204283.5153551672
2135,124941.42257155979
2346,175708.12043914938
2430,233538.40269892238
2198,87360.76377457836
2652,117307.40677882067
27,113430.66528749897
241,162480.64151799766
906,126902.13570824469
1506,118555.5942768757
2098,362204.6898565694
1435,223173.0983466992
2213,143507.14806199257
1274,126393.89568066674
743,8589.928635836055
1737,208737.66841471847
2797,271848.36796236585
2185,42995.13000975939
58,163691.8878243283
830,209233.53005134658
808,109358.00975510135
680,145951.47107450044
1153,98428.79565822559
1291,140982.41919251072
1818,150491.9693509541
2161,195515.97405811254
1883,97149.32409606109
350,363554.5430921988
2473,152587.21404716195
295,189135.81817040936
293,191147.96654325255
859,127984.34594492077
288,66797.71171634975
1578,144714.18287608802
102,203741.2122599353
2831,139566.0794334767
1030,149000.3006161681
2551,145060.9218114999
1286,147108.3380839061
