Id,SalePrice
2658,135079.91204738416
2718,173687.57379275686
2414,218183.54907713126
1989,120788.30082812702
625,178107.2577666844
333,91542.95283095437
1327,97547.55101965467
858,146034.99882603
95,195784.25409882187
1568,156935.46837638257
2482,171926.73514521145
1364,120766.60319728029
2584,151541.83856030102
818,264649.9125994568
2673,158345.76375101705
2089,126775.80204968412
1297,166357.52029593295
790,108149.85117191826
2616,191367.74290038322
720,209821.22693951495
222,141371.05583945388
557,120831.78897742699
1148,201863.4176692696
2766,167814.25132659465
534,186777.5597817472
1452,113128.83726433465
630,139463.01011015975
2648,148598.51626969362
125,173550.8037960587
1904,32696.895967863064
1670,95436.15956811416
756,103008.27560707196
717,252276.30974253762
1032,161374.06691394537
852,220618.19894412806
1731,173576.47038849455
2639,118726.13690498652
2071,65856.52766703976
1267,142369.07202353666
1851,192192.5083184394
567,177132.13404848005
2439,216070.75163772504
1898,153701.97293032033
647,162543.1157535559
2256,241290.0816879426
979,102393.49043709176
1444,229972.87446687
2485,111565.73731502969
157,108763.38307263954
88,114958.70935255564
2003,110117.37169194639
186,221881.5956277614
1425,257324.81906346168
2695,129092.95431651974
738,118468.34205699986
395,145807.9871355787
1353,164453.88987906592
1878,141448.58254295075
390,161275.42805040476
1456,238331.85855338007
1103,306845.2269728128
1387,129671.86179336815
2070,144205.04770099514
1199,171543.33912255894
2479,186298.3835339077
501,295505.35131753265
2362,80299.96323179567
1718,249330.387695442
2188,80349.14567454557
1483,189353.55432927838
2557,89748.75573321692
437,345856.91016413295
2224,191022.91371921264
1628,194492.85301618412
397,125173.85905861869
587,203002.87316391073
2182,503578.18355689954
971,148326.9861774083
2611,143829.8102028533
1887,78688.09349865271
2399,369474.61375668115
2148,211816.2363258996
304,125997.37673908797
1997,143223.31792410565
2817,120055.15539234587
1431,194440.61634683632
427,339520.45334577793
263,122147.2117958639
598,190035.56022315694
2895,226095.64475027146
687,146439.27823883248
1822,126275.36487129267
2191,100332.32641248792
179,115192.90442793751
1009,220612.622324553
2010,116254.90358485075
1991,152096.64893414572
1411,173043.65305567556
1721,264235.087776194
1144,195148.1682095862
593,217691.5147059841
575,303422.9190728499
1249,187507.97081292656
1604,108809.5752965362
1064,431575.1917582635
1923,155713.5113789474
1988,101225.73260974829
2325,179105.5861289278
114,197654.23256621984
2700,173510.50994781358
217,123675.72786951525
343,183017.22475942154
386,231557.44157986424
2005,112848.80883618881
2908,112290.08460166678
1814,242856.74165236572
2446,415183.69420772727
208,167783.32399449093
1679,122981.99336818424
822,329392.2760948456
6,189070.7848604218
1781,368276.001174981
2397,310319.5649134826
2340,291027.4730992281
1618,161538.76652974688
2843,152222.31083334162
1061,363968.71682528045
2786,110552.62834421036
1935,126842.26321889687
1341,118778.99839153198
521,266326.95950871776
2136,142539.593555525
996,200253.90340435287
227,144135.86703819231
135,184621.6478962298
1167,162699.74116151044
294,220166.77563857316
1776,193434.17776049886
540,180060.6421189989
1717,246916.65011009562
2303,106469.74747583336
116,185536.11753056553
127,125394.5560504874
1371,129335.52765224737
1014,160139.92175451166
1507,83340.29020281171
702,156039.04743735187
750,153927.6053798587
261,143941.1864025111
1559,64564.03535667299
577,212482.3838489217
2812,200840.91508804425
2080,158903.76165851695
1368,113168.92805997698
2376,125129.5790966118
659,117879.51788878799
1235,121392.18735407607
332,79467.53366600872
1917,136350.15712283828
2094,245530.91576964327
1460,262510.2749446387
1471,222002.40398416965
1509,115280.20717297457
1922,113682.10205795956
433,438862.15171129134
460,299696.8344482478
1116,235022.215595206
1137,167785.5501386982
53,192435.0520682131
2354,252460.8638980796
1475,201983.3904868497
1761,443319.0450908474
842,132693.16694174934
2739,181119.03895502386
2509,172588.8437661555
1007,216440.24214708572
2610,185215.43401163703
1952,101749.26886671205
2719,177846.86789885492
2921,91568.10525789003
1966,128170.13529300039
292,128466.01522827234
1204,205728.48295479355
1829,250511.80475041532
2419,189838.94896387414
391,160107.9981652539
798,124044.62518000414
481,210987.66398168376
193,204501.41734188874
555,108871.01989934781
899,51699.82805047475
2357,178413.47376779155
328,141902.6520791232
1356,106199.94397356035
1154,103756.85098977454
1730,189702.05788820758
2249,158454.78500877102
1119,274176.18644795485
2856,145958.85987006433
1394,127277.63942358847
2587,132357.74617651786
61,280896.1500131213
2661,183508.443366764
2711,126729.400573414
1147,194613.6566155158
757,144067.29771762027
2623,79160.55257915081
2378,155006.57888167482
1413,143797.27212111137
1722,253027.8428216012
1112,226927.02954805968
1623,184230.73611005448
1201,205998.39328157122
1513,115638.93576537733
957,243706.4509653512
1171,278616.4567158072
1145,202897.47614582212
2726,221539.9654185688
703,151577.87734616076
760,106713.33360970844
1964,131598.15217284113
2512,196257.6784755583
159,144563.8188372059
1281,178994.0425822242
468,200503.52537981272
290,122929.12498217929
665,111651.94269017574
1463,261134.39084108145
1792,216913.0270697231
923,130330.99732131016
500,271335.5951761195
1408,158233.2624263313
331,78573.23474774548
170,154859.13914554636
2192,91480.24546451264
2571,294618.90101345885
2314,165797.13539976068
2647,87090.89253130856
422,397868.00738091144
2457,323883.4444410745
1838,205803.92822515487
2805,250212.47498019127
1645,145549.95688128177
1711,310714.4198843454
2825,246976.5353772579
322,321032.44265757647
2103,262760.87800363486
342,114342.88084225674
600,107177.77664538698
488,178223.90977177594
1725,319687.89640895504
2246,278447.7119642958
2847,162840.64035176678
806,243322.03294400225
530,230678.97604964452
963,193912.4891514119
2678,98421.67927548767
171,83603.49331078766
2401,399633.7191112845
805,223930.1322284803
2259,245465.66310406168
1748,199131.46018123665
1361,134998.02303309273
1677,130038.45362492523
1406,161425.24206916522
2322,227093.97123701117
688,163322.077693297
143,130551.80522786363
804,219621.8481880461
1214,173485.07109165503
2828,166784.7729842716
1999,213708.8460113423
